instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,cnt
13993,2012-08-11,3,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,2,11
13994,2012-08-11,3,1,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045,5,23
13995,2012-08-11,3,1,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896,8,62
13996,2012-08-11,3,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,30,162
13997,2012-08-11,3,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.19399999999999998,54,271
13998,2012-08-11,3,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,125,407
13999,2012-08-11,3,1,8,11,0,6,0,1,0.74,0.6970000000000001,0.66,0.1642,203,499
14000,2012-08-11,3,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,214,546
14001,2012-08-11,3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,228,569
14002,2012-08-11,3,1,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,248,538
14003,2012-08-11,3,1,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836,246,562
14004,2012-08-11,3,1,8,16,0,6,0,1,0.8,0.7273,0.46,0.2985,227,531
14005,2012-08-11,3,1,8,17,0,6,0,3,0.74,0.6970000000000001,0.66,0.3582,220,512
14006,2012-08-11,3,1,8,18,0,6,0,2,0.7,0.6667,0.74,0.2985,107,300
14007,2012-08-11,3,1,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045,97,275
14008,2012-08-11,3,1,8,20,0,6,0,3,0.66,0.5909,0.89,0.4179,31,160
14009,2012-08-11,3,1,8,21,0,6,0,2,0.66,0.5909,0.89,0.1642,26,128
14010,2012-08-11,3,1,8,22,0,6,0,2,0.66,0.5909,0.89,0.1642,40,168
14011,2012-08-11,3,1,8,23,0,6,0,3,0.66,0.6061,0.78,0.1642,42,163
14012,2012-08-12,3,1,8,0,0,0,0,2,0.64,0.6061,0.73,0.1343,24,120
14013,2012-08-12,3,1,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343,21,113
14014,2012-08-12,3,1,8,2,0,0,0,1,0.64,0.6061,0.69,0.1343,19,86
14015,2012-08-12,3,1,8,3,0,0,0,1,0.62,0.5909,0.73,0.0896,11,48
14016,2012-08-12,3,1,8,4,0,0,0,1,0.64,0.6061,0.69,0.0896,2,10
14017,2012-08-12,3,1,8,5,0,0,0,1,0.64,0.6212,0.61,0.19399999999999998,1,10
14018,2012-08-12,3,1,8,6,0,0,0,1,0.64,0.6061,0.65,0.1642,2,16
14019,2012-08-12,3,1,8,7,0,0,0,1,0.64,0.6061,0.65,0.1343,9,39
14020,2012-08-12,3,1,8,8,0,0,0,1,0.66,0.6212,0.54,0.2239,35,119
14021,2012-08-12,3,1,8,9,0,0,0,1,0.7,0.6515,0.48,0.2239,64,217
14022,2012-08-12,3,1,8,10,0,0,0,1,0.7,0.6515,0.51,0.1642,88,328
14023,2012-08-12,3,1,8,11,0,0,0,1,0.74,0.6667,0.42,0.1642,167,449
14024,2012-08-12,3,1,8,12,0,0,0,1,0.74,0.6667,0.42,0.19399999999999998,163,505
14025,2012-08-12,3,1,8,13,0,0,0,1,0.78,0.6970000000000001,0.4,0.0,178,543
14026,2012-08-12,3,1,8,14,0,0,0,1,0.76,0.6818,0.4,0.19399999999999998,213,579
14027,2012-08-12,3,1,8,15,0,0,0,1,0.76,0.6818,0.4,0.1343,235,577
14028,2012-08-12,3,1,8,16,0,0,0,1,0.76,0.6818,0.4,0.1045,213,513
14029,2012-08-12,3,1,8,17,0,0,0,1,0.8,0.6970000000000001,0.33,0.0,186,505
14030,2012-08-12,3,1,8,18,0,0,0,1,0.78,0.6818,0.35,0.1045,164,491
14031,2012-08-12,3,1,8,19,0,0,0,1,0.74,0.6515,0.4,0.1343,148,465
14032,2012-08-12,3,1,8,20,0,0,0,1,0.72,0.6515,0.45,0.0,96,300
14033,2012-08-12,3,1,8,21,0,0,0,1,0.72,0.6667,0.51,0.0896,78,220
14034,2012-08-12,3,1,8,22,0,0,0,1,0.7,0.6515,0.58,0.1343,40,181
14035,2012-08-12,3,1,8,23,0,0,0,1,0.68,0.6364,0.61,0.0,25,110
14036,2012-08-13,3,1,8,0,0,1,1,1,0.66,0.6212,0.65,0.1045,14,47
14037,2012-08-13,3,1,8,1,0,1,1,1,0.66,0.6212,0.65,0.0896,3,14
14038,2012-08-13,3,1,8,2,0,1,1,1,0.64,0.6061,0.69,0.1045,1,9
14039,2012-08-13,3,1,8,3,0,1,1,1,0.64,0.6061,0.69,0.0,1,6
14040,2012-08-13,3,1,8,4,0,1,1,1,0.64,0.6061,0.69,0.1045,0,11
14041,2012-08-13,3,1,8,5,0,1,1,1,0.64,0.6061,0.69,0.1045,3,36
14042,2012-08-13,3,1,8,6,0,1,1,1,0.62,0.5909,0.73,0.0896,4,159
14043,2012-08-13,3,1,8,7,0,1,1,1,0.66,0.6212,0.65,0.1343,11,436
14044,2012-08-13,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,673
14045,2012-08-13,3,1,8,9,0,1,1,2,0.74,0.6667,0.45,0.0,40,305
14046,2012-08-13,3,1,8,10,0,1,1,2,0.76,0.6818,0.4,0.0,88,199
14047,2012-08-13,3,1,8,11,0,1,1,1,0.76,0.6818,0.4,0.0896,94,245
14048,2012-08-13,3,1,8,12,0,1,1,1,0.78,0.6970000000000001,0.4,0.19399999999999998,96,276
14049,2012-08-13,3,1,8,13,0,1,1,1,0.78,0.6970000000000001,0.4,0.1642,79,254
14050,2012-08-13,3,1,8,14,0,1,1,1,0.8,0.6970000000000001,0.33,0.1045,85,248
14051,2012-08-13,3,1,8,15,0,1,1,1,0.82,0.7273,0.34,0.2239,80,274
14052,2012-08-13,3,1,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896,116,464
14053,2012-08-13,3,1,8,17,0,1,1,1,0.8,0.7121,0.36,0.1642,102,818
14054,2012-08-13,3,1,8,18,0,1,1,1,0.76,0.6970000000000001,0.52,0.2836,103,812
14055,2012-08-13,3,1,8,19,0,1,1,1,0.74,0.6818,0.58,0.1642,88,555
14056,2012-08-13,3,1,8,20,0,1,1,1,0.74,0.6818,0.62,0.2239,58,432
14057,2012-08-13,3,1,8,21,0,1,1,1,0.72,0.6818,0.66,0.19399999999999998,44,290
14058,2012-08-13,3,1,8,22,0,1,1,1,0.72,0.6818,0.62,0.3284,44,192
14059,2012-08-13,3,1,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239,28,128
14060,2012-08-14,3,1,8,0,0,2,1,1,0.7,0.6667,0.74,0.2239,12,60
14061,2012-08-14,3,1,8,1,0,2,1,1,0.68,0.6364,0.79,0.2537,8,27
14062,2012-08-14,3,1,8,2,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,2,11
14063,2012-08-14,3,1,8,3,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,0,3
14064,2012-08-14,3,1,8,4,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,0,5
14065,2012-08-14,3,1,8,5,0,2,1,2,0.68,0.6364,0.89,0.19399999999999998,1,36
14066,2012-08-14,3,1,8,6,0,2,1,3,0.64,0.5758,0.83,0.19399999999999998,1,64
14067,2012-08-14,3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.0896,1,179
14068,2012-08-14,3,1,8,8,0,2,1,2,0.66,0.5909,0.89,0.0896,27,618
14069,2012-08-14,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.0,48,402
14070,2012-08-14,3,1,8,10,0,2,1,1,0.7,0.6667,0.79,0.1045,53,208
14071,2012-08-14,3,1,8,11,0,2,1,1,0.74,0.6818,0.62,0.0,69,196
14072,2012-08-14,3,1,8,12,0,2,1,1,0.78,0.7121,0.49,0.1343,93,300
14073,2012-08-14,3,1,8,13,0,2,1,1,0.8,0.7273,0.46,0.0896,83,286
14074,2012-08-14,3,1,8,14,0,2,1,1,0.82,0.7424,0.41,0.2239,80,255
14075,2012-08-14,3,1,8,15,0,2,1,1,0.82,0.7576,0.46,0.2239,84,283
14076,2012-08-14,3,1,8,16,0,2,1,1,0.82,0.7424,0.43,0.2239,95,458
14077,2012-08-14,3,1,8,17,0,2,1,3,0.76,0.7273,0.66,0.2537,78,812
14078,2012-08-14,3,1,8,18,0,2,1,1,0.76,0.7121,0.62,0.2836,97,854
14079,2012-08-14,3,1,8,19,0,2,1,1,0.76,0.7273,0.66,0.19399999999999998,94,627
14080,2012-08-14,3,1,8,20,0,2,1,1,0.74,0.7121,0.74,0.2239,65,436
14081,2012-08-14,3,1,8,21,0,2,1,1,0.74,0.6818,0.62,0.2239,56,308
14082,2012-08-14,3,1,8,22,0,2,1,1,0.72,0.6818,0.66,0.0896,28,189
14083,2012-08-14,3,1,8,23,0,2,1,1,0.72,0.6818,0.66,0.1642,53,167
14084,2012-08-15,3,1,8,0,0,3,1,1,0.7,0.6515,0.61,0.19399999999999998,8,60
14085,2012-08-15,3,1,8,1,0,3,1,1,0.7,0.6515,0.61,0.0,6,37
14086,2012-08-15,3,1,8,2,0,3,1,1,0.68,0.6364,0.65,0.0,1,8
14087,2012-08-15,3,1,8,3,0,3,1,1,0.66,0.6212,0.74,0.1045,1,11
14088,2012-08-15,3,1,8,4,0,3,1,1,0.64,0.5758,0.83,0.1045,0,4
14089,2012-08-15,3,1,8,5,0,3,1,1,0.64,0.5909,0.78,0.1045,4,39
14090,2012-08-15,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1045,12,172
14091,2012-08-15,3,1,8,7,0,3,1,2,0.66,0.6212,0.69,0.19399999999999998,25,492
14092,2012-08-15,3,1,8,8,0,3,1,2,0.7,0.6515,0.65,0.2836,40,682
14093,2012-08-15,3,1,8,9,0,3,1,2,0.72,0.6818,0.62,0.19399999999999998,57,367
14094,2012-08-15,3,1,8,10,0,3,1,2,0.72,0.6818,0.62,0.19399999999999998,70,233
14095,2012-08-15,3,1,8,11,0,3,1,2,0.74,0.6818,0.58,0.19399999999999998,80,235
14096,2012-08-15,3,1,8,12,0,3,1,1,0.74,0.6818,0.55,0.2239,77,307
14097,2012-08-15,3,1,8,13,0,3,1,2,0.78,0.7121,0.49,0.19399999999999998,88,294
14098,2012-08-15,3,1,8,14,0,3,1,2,0.76,0.6970000000000001,0.52,0.2985,94,255
14099,2012-08-15,3,1,8,15,0,3,1,1,0.76,0.6970000000000001,0.52,0.2537,70,266
14100,2012-08-15,3,1,8,16,0,3,1,1,0.76,0.6818,0.48,0.19399999999999998,91,431
14101,2012-08-15,3,1,8,17,0,3,1,1,0.74,0.6818,0.55,0.2836,102,851
14102,2012-08-15,3,1,8,18,0,3,1,1,0.74,0.6667,0.51,0.2239,80,848
14103,2012-08-15,3,1,8,19,0,3,1,1,0.7,0.6515,0.61,0.1343,124,649
14104,2012-08-15,3,1,8,20,0,3,1,1,0.7,0.6515,0.61,0.1343,72,427
14105,2012-08-15,3,1,8,21,0,3,1,1,0.7,0.6515,0.61,0.19399999999999998,49,315
14106,2012-08-15,3,1,8,22,0,3,1,1,0.7,0.6515,0.61,0.1642,29,226
14107,2012-08-15,3,1,8,23,0,3,1,1,0.68,0.6364,0.65,0.1045,18,138
14108,2012-08-16,3,1,8,0,0,4,1,1,0.66,0.6212,0.69,0.0,13,76
14109,2012-08-16,3,1,8,1,0,4,1,1,0.64,0.6061,0.73,0.0,3,21
14110,2012-08-16,3,1,8,2,0,4,1,1,0.64,0.6061,0.69,0.19399999999999998,0,15
14111,2012-08-16,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.2537,0,4
14112,2012-08-16,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0.2239,2,5
14113,2012-08-16,3,1,8,5,0,4,1,1,0.6,0.5758,0.78,0.1642,7,37
14114,2012-08-16,3,1,8,6,0,4,1,1,0.6,0.5758,0.78,0.1642,3,165
14115,2012-08-16,3,1,8,7,0,4,1,1,0.64,0.6061,0.69,0.2239,16,464
14116,2012-08-16,3,1,8,8,0,4,1,1,0.68,0.6364,0.61,0.19399999999999998,33,682
14117,2012-08-16,3,1,8,9,0,4,1,1,0.72,0.6667,0.54,0.1045,41,337
14118,2012-08-16,3,1,8,10,0,4,1,1,0.74,0.6667,0.48,0.1343,78,199
14119,2012-08-16,3,1,8,11,0,4,1,1,0.76,0.6667,0.37,0.0896,83,274
14120,2012-08-16,3,1,8,12,0,4,1,1,0.8,0.6970000000000001,0.33,0.1045,96,343
14121,2012-08-16,3,1,8,13,0,4,1,1,0.8,0.6970000000000001,0.31,0.2239,81,300
14122,2012-08-16,3,1,8,14,0,4,1,1,0.82,0.7121,0.32,0.0,72,248
14123,2012-08-16,3,1,8,15,0,4,1,1,0.8,0.6970000000000001,0.33,0.2537,63,260
14124,2012-08-16,3,1,8,16,0,4,1,1,0.82,0.7121,0.32,0.2239,79,419
14125,2012-08-16,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.19399999999999998,130,897
14126,2012-08-16,3,1,8,18,0,4,1,1,0.8,0.7121,0.36,0.0,109,832
14127,2012-08-16,3,1,8,19,0,4,1,1,0.76,0.6818,0.4,0.1045,119,677
14128,2012-08-16,3,1,8,20,0,4,1,1,0.76,0.6818,0.4,0.0896,100,514
14129,2012-08-16,3,1,8,21,0,4,1,1,0.74,0.6667,0.48,0.19399999999999998,83,356
14130,2012-08-16,3,1,8,22,0,4,1,1,0.72,0.6667,0.51,0.1642,69,254
14131,2012-08-16,3,1,8,23,0,4,1,1,0.7,0.6515,0.54,0.1045,58,226
14132,2012-08-17,3,1,8,0,0,5,1,1,0.68,0.2424,0.57,0.1642,21,88
14133,2012-08-17,3,1,8,1,0,5,1,1,0.66,0.2424,0.65,0.1045,16,54
14134,2012-08-17,3,1,8,2,0,5,1,1,0.66,0.2424,0.61,0.1343,4,19
14135,2012-08-17,3,1,8,3,0,5,1,1,0.64,0.2424,0.65,0.1045,0,6
14136,2012-08-17,3,1,8,4,0,5,1,1,0.64,0.2424,0.73,0.1642,0,9
14137,2012-08-17,3,1,8,5,0,5,1,1,0.64,0.2424,0.73,0.1045,2,36
14138,2012-08-17,3,1,8,6,0,5,1,1,0.62,0.2424,0.78,0.1343,6,157
14139,2012-08-17,3,1,8,7,0,5,1,1,0.64,0.2424,0.73,0.1045,11,379
14140,2012-08-17,3,1,8,8,0,5,1,1,0.68,0.2424,0.65,0.1343,43,668
14141,2012-08-17,3,1,8,9,0,5,1,1,0.7,0.2424,0.58,0.1045,58,378
14142,2012-08-17,3,1,8,10,0,5,1,1,0.74,0.2424,0.55,0.1642,82,231
14143,2012-08-17,3,1,8,11,0,5,1,1,0.76,0.2424,0.52,0.2836,98,303
14144,2012-08-17,3,1,8,12,0,5,1,1,0.82,0.2424,0.41,0.2239,110,365
14145,2012-08-17,3,1,8,13,0,5,1,1,0.84,0.2424,0.36,0.3881,103,357
14146,2012-08-17,3,1,8,14,0,5,1,1,0.86,0.2424,0.34,0.4179,128,328
14147,2012-08-17,3,1,8,15,0,5,1,1,0.86,0.2424,0.3,0.4627,127,383
14148,2012-08-17,3,1,8,16,0,5,1,2,0.84,0.2424,0.32,0.4478,116,488
14149,2012-08-17,3,1,8,17,0,5,1,1,0.82,0.2424,0.36,0.3284,144,791
14150,2012-08-17,3,1,8,18,0,5,1,2,0.82,0.2424,0.38,0.2537,108,669
14151,2012-08-17,3,1,8,19,0,5,1,2,0.74,0.2424,0.55,0.3881,88,491
14152,2012-08-17,3,1,8,20,0,5,1,2,0.72,0.2424,0.58,0.2239,97,359
14153,2012-08-17,3,1,8,21,0,5,1,2,0.68,0.2424,0.69,0.2985,57,255
14154,2012-08-17,3,1,8,22,0,5,1,3,0.66,0.2424,0.83,0.19399999999999998,43,213
14155,2012-08-17,3,1,8,23,0,5,1,3,0.64,0.2424,0.83,0.2239,21,121
14156,2012-08-18,3,1,8,0,0,6,0,2,0.64,0.5758,0.83,0.2239,6,105
14157,2012-08-18,3,1,8,1,0,6,0,3,0.62,0.5455,0.94,0.1642,14,92
14158,2012-08-18,3,1,8,2,0,6,0,3,0.62,0.5606,0.88,0.1642,4,43
14159,2012-08-18,3,1,8,3,0,6,0,1,0.62,0.5606,0.88,0.19399999999999998,7,30
14160,2012-08-18,3,1,8,4,0,6,0,1,0.62,0.5909,0.73,0.2239,5,13
14161,2012-08-18,3,1,8,5,0,6,0,1,0.6,0.5758,0.78,0.2537,2,9
14162,2012-08-18,3,1,8,6,0,6,0,1,0.6,0.5606,0.83,0.2239,4,27
14163,2012-08-18,3,1,8,7,0,6,0,1,0.6,0.5606,0.83,0.2239,12,64
14164,2012-08-18,3,1,8,8,0,6,0,1,0.64,0.6061,0.69,0.2537,28,189
14165,2012-08-18,3,1,8,9,0,6,0,1,0.66,0.6212,0.65,0.2836,81,292
14166,2012-08-18,3,1,8,10,0,6,0,1,0.7,0.6515,0.54,0.1642,166,480
14167,2012-08-18,3,1,8,11,0,6,0,1,0.72,0.6667,0.51,0.0,180,536
14168,2012-08-18,3,1,8,12,0,6,0,1,0.76,0.6667,0.37,0.19399999999999998,266,654
14169,2012-08-18,3,1,8,13,0,6,0,1,0.74,0.6515,0.4,0.19399999999999998,289,644
14170,2012-08-18,3,1,8,14,0,6,0,1,0.76,0.6667,0.37,0.2836,242,598
14171,2012-08-18,3,1,8,15,0,6,0,1,0.76,0.6667,0.37,0.2239,250,596
14172,2012-08-18,3,1,8,16,0,6,0,1,0.76,0.6667,0.37,0.2537,287,641
14173,2012-08-18,3,1,8,17,0,6,0,1,0.76,0.6667,0.37,0.2239,256,635
14174,2012-08-18,3,1,8,18,0,6,0,1,0.74,0.6515,0.37,0.1642,225,554
14175,2012-08-18,3,1,8,19,0,6,0,1,0.7,0.6364,0.45,0.1642,164,488
14176,2012-08-18,3,1,8,20,0,6,0,1,0.7,0.6364,0.45,0.1045,99,341
14177,2012-08-18,3,1,8,21,0,6,0,1,0.66,0.6212,0.61,0.0,90,338
14178,2012-08-18,3,1,8,22,0,6,0,1,0.66,0.6212,0.61,0.0,90,261
14179,2012-08-18,3,1,8,23,0,6,0,1,0.64,0.6061,0.65,0.0896,60,235
14180,2012-08-19,3,1,8,0,0,0,0,1,0.66,0.6212,0.57,0.0896,44,187
14181,2012-08-19,3,1,8,1,0,0,0,1,0.64,0.6061,0.65,0.0,29,131
14182,2012-08-19,3,1,8,2,0,0,0,2,0.62,0.6061,0.69,0.0896,16,119
14183,2012-08-19,3,1,8,3,0,0,0,2,0.62,0.6061,0.61,0.1642,21,55
14184,2012-08-19,3,1,8,4,0,0,0,2,0.62,0.6061,0.65,0.1642,4,26
14185,2012-08-19,3,1,8,5,0,0,0,2,0.6,0.5909,0.73,0.1343,3,11
14186,2012-08-19,3,1,8,6,0,0,0,2,0.62,0.6061,0.69,0.1045,5,20
14187,2012-08-19,3,1,8,7,0,0,0,2,0.62,0.6061,0.69,0.1343,12,41
14188,2012-08-19,3,1,8,8,0,0,0,2,0.64,0.6061,0.69,0.1045,34,124
14189,2012-08-19,3,1,8,9,0,0,0,2,0.66,0.6212,0.74,0.0,86,270
14190,2012-08-19,3,1,8,10,0,0,0,2,0.68,0.6364,0.69,0.0,138,425
14191,2012-08-19,3,1,8,11,0,0,0,3,0.64,0.5909,0.78,0.1642,83,272
14192,2012-08-19,3,1,8,12,0,0,0,3,0.64,0.6061,0.73,0.0,112,298
14193,2012-08-19,3,1,8,13,0,0,0,3,0.64,0.5758,0.83,0.1343,50,162
14194,2012-08-19,3,1,8,14,0,0,0,3,0.64,0.6061,0.73,0.0,41,149
14195,2012-08-19,3,1,8,15,0,0,0,2,0.64,0.6061,0.65,0.0,89,276
14196,2012-08-19,3,1,8,16,0,0,0,2,0.66,0.6212,0.65,0.0,97,356
14197,2012-08-19,3,1,8,17,0,0,0,2,0.64,0.5909,0.78,0.1045,76,343
14198,2012-08-19,3,1,8,18,0,0,0,2,0.64,0.5909,0.78,0.1045,86,377
14199,2012-08-19,3,1,8,19,0,0,0,2,0.64,0.6061,0.73,0.1343,72,341
14200,2012-08-19,3,1,8,20,0,0,0,2,0.64,0.6061,0.73,0.19399999999999998,61,274
14201,2012-08-19,3,1,8,21,0,0,0,3,0.62,0.5909,0.78,0.0896,36,190
14202,2012-08-19,3,1,8,22,0,0,0,2,0.62,0.5909,0.78,0.1642,6,56
14203,2012-08-19,3,1,8,23,0,0,0,2,0.62,0.5909,0.73,0.0,7,46
14204,2012-08-20,3,1,8,0,0,1,1,2,0.6,0.5606,0.83,0.1045,1,26
14205,2012-08-20,3,1,8,1,0,1,1,1,0.6,0.5606,0.83,0.1642,0,10
14206,2012-08-20,3,1,8,2,0,1,1,1,0.6,0.5606,0.83,0.1642,0,5
14207,2012-08-20,3,1,8,3,0,1,1,1,0.6,0.5455,0.88,0.1045,0,3
14208,2012-08-20,3,1,8,4,0,1,1,2,0.6,0.5606,0.83,0.0896,0,7
14209,2012-08-20,3,1,8,5,0,1,1,2,0.6,0.5606,0.83,0.0,2,37
14210,2012-08-20,3,1,8,6,0,1,1,2,0.6,0.5758,0.78,0.1343,6,161
14211,2012-08-20,3,1,8,7,0,1,1,2,0.62,0.5909,0.78,0.1343,15,442
14212,2012-08-20,3,1,8,8,0,1,1,2,0.62,0.5909,0.73,0.1045,37,655
14213,2012-08-20,3,1,8,9,0,1,1,2,0.64,0.6061,0.69,0.0,55,357
14214,2012-08-20,3,1,8,10,0,1,1,2,0.64,0.6061,0.69,0.0896,69,193
14215,2012-08-20,3,1,8,11,0,1,1,1,0.66,0.6212,0.65,0.1045,90,241
14216,2012-08-20,3,1,8,12,0,1,1,2,0.66,0.6212,0.61,0.1045,66,282
14217,2012-08-20,3,1,8,13,0,1,1,1,0.7,0.6515,0.58,0.1343,97,291
14218,2012-08-20,3,1,8,14,0,1,1,1,0.72,0.6667,0.54,0.1642,87,275
14219,2012-08-20,3,1,8,15,0,1,1,1,0.72,0.6667,0.54,0.2537,102,309
14220,2012-08-20,3,1,8,16,0,1,1,1,0.72,0.6667,0.54,0.2537,103,460
14221,2012-08-20,3,1,8,17,0,1,1,1,0.7,0.6515,0.58,0.2836,83,893
14222,2012-08-20,3,1,8,18,0,1,1,2,0.62,0.5909,0.78,0.2537,89,815
14223,2012-08-20,3,1,8,19,0,1,1,2,0.62,0.5909,0.78,0.19399999999999998,33,299
14224,2012-08-20,3,1,8,20,0,1,1,2,0.62,0.5758,0.83,0.2836,30,261
14225,2012-08-20,3,1,8,21,0,1,1,1,0.6,0.5606,0.83,0.0,26,245
14226,2012-08-20,3,1,8,22,0,1,1,2,0.6,0.5606,0.83,0.0,25,161
14227,2012-08-20,3,1,8,23,0,1,1,2,0.6,0.5606,0.83,0.0,10,102
14228,2012-08-21,3,1,8,0,0,2,1,2,0.6,0.5606,0.83,0.0896,7,59
14229,2012-08-21,3,1,8,1,0,2,1,2,0.6,0.5606,0.83,0.1343,11,33
14230,2012-08-21,3,1,8,2,0,2,1,2,0.58,0.5455,0.88,0.2836,1,8
14231,2012-08-21,3,1,8,3,0,2,1,1,0.56,0.5303,0.88,0.0,0,3
14232,2012-08-21,3,1,8,4,0,2,1,1,0.56,0.5303,0.88,0.0,0,4
14233,2012-08-21,3,1,8,5,0,2,1,1,0.56,0.5303,0.83,0.0896,4,34
14234,2012-08-21,3,1,8,6,0,2,1,1,0.56,0.5303,0.83,0.1045,5,169
14235,2012-08-21,3,1,8,7,0,2,1,1,0.6,0.5758,0.78,0.1045,19,519
14236,2012-08-21,3,1,8,8,0,2,1,1,0.6,0.5758,0.78,0.1343,27,723
14237,2012-08-21,3,1,8,9,0,2,1,1,0.64,0.6061,0.69,0.0,47,328
14238,2012-08-21,3,1,8,10,0,2,1,1,0.66,0.6212,0.61,0.1045,58,178
14239,2012-08-21,3,1,8,11,0,2,1,1,0.7,0.6515,0.54,0.0,61,256
14240,2012-08-21,3,1,8,12,0,2,1,1,0.72,0.6515,0.45,0.0,79,305
14241,2012-08-21,3,1,8,13,0,2,1,1,0.74,0.6515,0.4,0.0,76,331
14242,2012-08-21,3,1,8,14,0,2,1,1,0.76,0.6667,0.37,0.0896,110,302
14243,2012-08-21,3,1,8,15,0,2,1,1,0.76,0.6667,0.37,0.0,76,302
14244,2012-08-21,3,1,8,16,0,2,1,1,0.76,0.6667,0.37,0.0,109,467
14245,2012-08-21,3,1,8,17,0,2,1,1,0.74,0.6667,0.51,0.2836,92,878
14246,2012-08-21,3,1,8,18,0,2,1,1,0.72,0.6667,0.54,0.2239,93,625
14247,2012-08-21,3,1,8,19,0,2,1,3,0.62,0.5909,0.73,0.1045,56,476
14248,2012-08-21,3,1,8,20,0,2,1,1,0.64,0.6061,0.73,0.0,62,358
14249,2012-08-21,3,1,8,21,0,2,1,1,0.64,0.6061,0.73,0.0,41,280
14250,2012-08-21,3,1,8,22,0,2,1,1,0.64,0.5909,0.78,0.0,24,232
14251,2012-08-21,3,1,8,23,0,2,1,1,0.62,0.5758,0.83,0.0,23,136
14252,2012-08-22,3,1,8,0,0,3,1,1,0.62,0.5758,0.83,0.1045,9,55
14253,2012-08-22,3,1,8,1,0,3,1,1,0.62,0.5909,0.78,0.0,1,21
14254,2012-08-22,3,1,8,2,0,3,1,1,0.62,0.5909,0.78,0.0,7,17
14255,2012-08-22,3,1,8,3,0,3,1,1,0.62,0.5909,0.78,0.0,0,7
14256,2012-08-22,3,1,8,4,0,3,1,1,0.58,0.5455,0.83,0.1045,1,8
14257,2012-08-22,3,1,8,5,0,3,1,1,0.6,0.5758,0.78,0.0,2,40
14258,2012-08-22,3,1,8,6,0,3,1,1,0.62,0.5909,0.73,0.0,12,187
14259,2012-08-22,3,1,8,7,0,3,1,1,0.62,0.5909,0.78,0.0,16,553
14260,2012-08-22,3,1,8,8,0,3,1,1,0.64,0.6061,0.73,0.0896,37,740
14261,2012-08-22,3,1,8,9,0,3,1,1,0.68,0.6364,0.65,0.0,41,376
14262,2012-08-22,3,1,8,10,0,3,1,1,0.7,0.6515,0.61,0.0896,66,225
14263,2012-08-22,3,1,8,11,0,3,1,1,0.72,0.6667,0.58,0.0896,71,267
14264,2012-08-22,3,1,8,12,0,3,1,1,0.74,0.6667,0.51,0.0,59,312
14265,2012-08-22,3,1,8,13,0,3,1,1,0.76,0.6818,0.48,0.1045,74,316
14266,2012-08-22,3,1,8,14,0,3,1,1,0.76,0.6818,0.45,0.1045,82,266
14267,2012-08-22,3,1,8,15,0,3,1,1,0.76,0.6818,0.48,0.1343,94,316
14268,2012-08-22,3,1,8,16,0,3,1,3,0.74,0.6818,0.55,0.2239,102,460
14269,2012-08-22,3,1,8,17,0,3,1,3,0.74,0.6818,0.55,0.2239,72,783
14270,2012-08-22,3,1,8,18,0,3,1,3,0.66,0.6212,0.61,0.2239,91,683
14271,2012-08-22,3,1,8,19,0,3,1,2,0.66,0.6212,0.74,0.0,56,580
14272,2012-08-22,3,1,8,20,0,3,1,1,0.64,0.6061,0.73,0.19399999999999998,59,391
14273,2012-08-22,3,1,8,21,0,3,1,1,0.64,0.6061,0.73,0.0,60,351
14274,2012-08-22,3,1,8,22,0,3,1,1,0.64,0.6061,0.73,0.0,55,281
14275,2012-08-22,3,1,8,23,0,3,1,1,0.64,0.5758,0.83,0.0,27,140
14276,2012-08-23,3,1,8,0,0,4,1,1,0.64,0.5909,0.78,0.0,9,60
14277,2012-08-23,3,1,8,1,0,4,1,1,0.62,0.5758,0.83,0.0,10,25
14278,2012-08-23,3,1,8,2,0,4,1,1,0.62,0.5758,0.83,0.0,9,20
14279,2012-08-23,3,1,8,3,0,4,1,1,0.62,0.5758,0.83,0.0896,3,9
14280,2012-08-23,3,1,8,4,0,4,1,1,0.62,0.5758,0.83,0.0,0,6
